agent,task_id,workspace_exists,workspace_path,transcript_exists,transcript_path,score_present,status,grading_type
OpenCode,task_csv_cities_filter,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_csv_cities_filter,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_csv_cities_filter,True,success,hybrid
OpenCode,task_csv_cities_density,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_csv_cities_density,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_csv_cities_density,True,success,hybrid
OpenCode,task_csv_cities_growth,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_csv_cities_growth,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_csv_cities_growth,True,success,hybrid
OpenCode,task_csv_pension_ranking,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_csv_pension_ranking,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_csv_pension_ranking,True,success,hybrid
OpenCode,task_csv_pension_liability,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_csv_pension_liability,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_csv_pension_liability,True,success,hybrid
OpenCode,task_csv_pension_risk,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_csv_pension_risk,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_csv_pension_risk,True,success,hybrid
OpenCode,task_log_apache_client_issues,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_apache_client_issues,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_apache_client_issues,True,success,hybrid
OpenCode,task_log_apache_top_errors,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_apache_top_errors,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_apache_top_errors,True,success,hybrid
OpenCode,task_log_apache_error_summary,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_apache_error_summary,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_apache_error_summary,True,success,hybrid
OpenCode,task_log_apache_critical,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_apache_critical,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_apache_critical,True,success,hybrid
OpenCode,task_log_apache_timeline,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_apache_timeline,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_apache_timeline,True,success,hybrid
OpenCode,task_log_syslog_boot,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_syslog_boot,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_syslog_boot,True,success,hybrid
OpenCode,task_log_nginx_status_codes,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_nginx_status_codes,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_nginx_status_codes,True,success,hybrid
OpenCode,task_log_nginx_traffic,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_nginx_traffic,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_nginx_traffic,True,success,hybrid
OpenCode,task_log_nginx_slow_requests,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_nginx_slow_requests,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_nginx_slow_requests,True,success,hybrid
OpenCode,task_log_nginx_user_agents,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_nginx_user_agents,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_nginx_user_agents,True,success,hybrid
OpenCode,task_log_nginx_errors,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_nginx_errors,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_nginx_errors,True,success,hybrid
OpenCode,task_log_ssh_failed_logins,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_ssh_failed_logins,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_ssh_failed_logins,True,success,hybrid
OpenCode,task_log_ssh_brute_force,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_ssh_brute_force,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_ssh_brute_force,True,success,hybrid
OpenCode,task_log_ssh_successful,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_ssh_successful,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_ssh_successful,True,success,hybrid
OpenCode,task_log_ssh_user_activity,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_ssh_user_activity,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_ssh_user_activity,True,success,hybrid
OpenCode,task_log_ssh_unusual_times,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_ssh_unusual_times,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_ssh_unusual_times,True,success,hybrid
OpenCode,task_log_hdfs_failures,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_hdfs_failures,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_hdfs_failures,True,success,hybrid
OpenCode,task_log_hdfs_connections,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_hdfs_connections,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_hdfs_connections,True,success,hybrid
OpenCode,task_log_hdfs_slow_ops,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_hdfs_slow_ops,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_hdfs_slow_ops,True,success,hybrid
OpenCode,task_log_hdfs_block_ops,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_hdfs_block_ops,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_hdfs_block_ops,True,success,hybrid
OpenCode,task_log_hdfs_storage,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_hdfs_storage,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_hdfs_storage,True,success,hybrid
OpenCode,task_log_mapreduce_jobs,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_mapreduce_jobs,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_mapreduce_jobs,True,success,hybrid
OpenCode,task_log_mapreduce_failures,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_mapreduce_failures,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_mapreduce_failures,True,success,hybrid
OpenCode,task_log_mapreduce_slow_tasks,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_mapreduce_slow_tasks,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_mapreduce_slow_tasks,True,success,hybrid
OpenCode,task_log_mapreduce_resources,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_mapreduce_resources,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_mapreduce_resources,True,success,hybrid
OpenCode,task_log_mapreduce_timeline,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_mapreduce_timeline,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_mapreduce_timeline,True,success,hybrid
OpenCode,task_log_syslog_anomalies,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_syslog_anomalies,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_syslog_anomalies,True,success,hybrid
OpenCode,task_log_syslog_services,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_syslog_services,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_syslog_services,True,success,hybrid
OpenCode,task_log_syslog_cron,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_syslog_cron,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_syslog_cron,True,success,hybrid
OpenCode,task_log_syslog_auth_failures,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_log_syslog_auth_failures,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_log_syslog_auth_failures,True,success,hybrid
OpenCode,task_meeting_council_votes,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_council_votes,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_council_votes,True,success,hybrid
OpenCode,task_meeting_council_public_comment,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_council_public_comment,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_council_public_comment,True,success,hybrid
OpenCode,task_meeting_council_budget,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_council_budget,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_council_budget,True,success,hybrid
OpenCode,task_meeting_council_upcoming,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_council_upcoming,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_council_upcoming,True,success,hybrid
OpenCode,task_meeting_council_contact_info,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_council_contact_info,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_council_contact_info,True,success,hybrid
OpenCode,task_meeting_council_neighborhood,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_council_neighborhood,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_council_neighborhood,True,success,hybrid
OpenCode,task_meeting_tech_action_items,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_tech_action_items,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_tech_action_items,True,success,hybrid
OpenCode,task_meeting_tech_decisions,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_tech_decisions,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_tech_decisions,True,success,hybrid
OpenCode,task_meeting_tech_competitors,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_tech_competitors,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_tech_competitors,True,success,hybrid
OpenCode,task_meeting_tech_messaging,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_tech_messaging,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_tech_messaging,True,error,hybrid
OpenCode,task_meeting_tech_product_features,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_tech_product_features,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_tech_product_features,True,success,hybrid
OpenCode,task_meeting_advisory_attendees,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_advisory_attendees,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_advisory_attendees,True,success,hybrid
OpenCode,task_meeting_advisory_stakeholders,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_advisory_stakeholders,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_advisory_stakeholders,True,success,hybrid
OpenCode,task_meeting_advisory_technical,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_advisory_technical,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_advisory_technical,True,success,hybrid
OpenCode,task_meeting_advisory_timeline,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_advisory_timeline,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_advisory_timeline,True,success,hybrid
OpenCode,task_meeting_advisory_acronyms,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_advisory_acronyms,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_advisory_acronyms,True,success,hybrid
OpenCode,task_meeting_executive_summary,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_executive_summary,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_executive_summary,True,success,hybrid
OpenCode,task_meeting_sentiment_analysis,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_sentiment_analysis,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_sentiment_analysis,True,success,hybrid
OpenCode,task_meeting_follow_up_email,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_follow_up_email,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_follow_up_email,True,success,hybrid
OpenCode,task_meeting_blog_post,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_blog_post,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_blog_post,True,success,hybrid
OpenCode,task_meeting_tldr,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_tldr,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_tldr,True,success,hybrid
OpenCode,task_meeting_searchable_index,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_searchable_index,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_searchable_index,True,success,hybrid
OpenCode,task_meeting_gov_speaker_summary,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_gov_speaker_summary,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_gov_speaker_summary,True,success,hybrid
OpenCode,task_meeting_gov_qa_extract,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_gov_qa_extract,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_gov_qa_extract,True,success,hybrid
OpenCode,task_meeting_gov_recommendations,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_gov_recommendations,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_gov_recommendations,True,success,hybrid
OpenCode,task_meeting_gov_data_sources,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_gov_data_sources,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_gov_data_sources,True,success,hybrid
OpenCode,task_meeting_gov_controversy,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_gov_controversy,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_gov_controversy,True,success,hybrid
OpenCode,task_meeting_gov_next_steps,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_meeting_gov_next_steps,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_meeting_gov_next_steps,True,success,hybrid
OpenCode,task_memory,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_memory,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_memory,True,success,automated
OpenCode,task_second_brain,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_second_brain,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_second_brain,True,success,hybrid
OpenCode,task_files,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_files,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_files,True,success,automated
OpenCode,task_workflow,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_workflow,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_workflow,True,success,hybrid
OpenCode,task_clawdhub,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_clawdhub,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_clawdhub,True,success,automated
OpenCode,task_skill_search,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_skill_search,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_skill_search,True,success,automated
OpenCode,task_image_gen,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\workspaces\task_image_gen,True,C:\pinchbench-opencode\runs\opencode_20260724_094110\transcripts\task_image_gen,True,success,hybrid
CCB,task_sanity,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_sanity,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_sanity,True,success,automated
CCB,task_calendar,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_calendar,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_calendar,True,success,automated
CCB,task_pdf_to_calendar,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_pdf_to_calendar,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_pdf_to_calendar,True,success,automated
CCB,task_todo_list_cleanup,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_todo_list_cleanup,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_todo_list_cleanup,True,success,automated
CCB,task_daily_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_daily_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_daily_summary,True,success,llm_judge
CCB,task_email_triage,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_email_triage,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_email_triage,True,success,hybrid
CCB,task_cron_organizer,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_cron_organizer,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_cron_organizer,True,success,automated
CCB,task_subway_navigation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_subway_navigation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_subway_navigation,True,success,llm_judge
CCB,task_stock,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_stock,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_stock,True,success,automated
CCB,task_events,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_events,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_events,True,success,llm_judge
CCB,task_market_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_market_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_market_research,True,success,hybrid
CCB,task_polymarket_briefing,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_polymarket_briefing,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_polymarket_briefing,True,success,hybrid
CCB,task_executive_lookup,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_executive_lookup,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_executive_lookup,True,success,automated
CCB,task_deep_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_deep_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_deep_research,True,timeout,llm_judge
CCB,task_competitive_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_competitive_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_competitive_research,True,success,llm_judge
CCB,task_oss_alternative_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_oss_alternative_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_oss_alternative_research,True,success,llm_judge
CCB,task_pricing_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_pricing_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_pricing_research,True,success,llm_judge
CCB,task_it_procurement,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_it_procurement,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_it_procurement,True,success,llm_judge
CCB,task_eu_regulation_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_eu_regulation_research,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_eu_regulation_research,True,timeout,llm_judge
CCB,task_byok_best_practices,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_byok_best_practices,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_byok_best_practices,True,success,llm_judge
CCB,task_blog,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_blog,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_blog,True,success,llm_judge
CCB,task_email,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_email,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_email,True,success,llm_judge
CCB,task_email_reply_drafting,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_email_reply_drafting,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_email_reply_drafting,True,success,llm_judge
CCB,task_humanizer,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_humanizer,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_humanizer,True,success,llm_judge
CCB,task_commit_message_writer,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_commit_message_writer,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_commit_message_writer,True,success,llm_judge
CCB,task_readme_generation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_readme_generation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_readme_generation,True,success,llm_judge
CCB,task_weather,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_weather,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_weather,True,success,automated
CCB,task_shell_command_generator,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_shell_command_generator,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_shell_command_generator,True,success,automated
CCB,task_multi_file_refactoring,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_multi_file_refactoring,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_multi_file_refactoring,True,success,automated
CCB,task_dockerfile_optimization,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_dockerfile_optimization,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_dockerfile_optimization,True,success,automated
CCB,task_playwright_e2e,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_playwright_e2e,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_playwright_e2e,True,model_mismatch,hybrid
CCB,task_git_rescue_recovery,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_git_rescue_recovery,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_git_rescue_recovery,False,success,automated
CCB,task_cicd_pipeline_debug,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_cicd_pipeline_debug,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_cicd_pipeline_debug,True,success,automated
CCB,task_test_generation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_test_generation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_test_generation,True,success,hybrid
CCB,task_k8s_debugging,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_k8s_debugging,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_k8s_debugging,True,success,automated
CCB,task_selector_fix,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_selector_fix,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_selector_fix,True,success,hybrid
CCB,task_codebase_navigation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_codebase_navigation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_codebase_navigation,True,success,hybrid
CCB,task_browser_automation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_browser_automation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_browser_automation,True,success,hybrid
CCB,task_video_transcript_extraction,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_video_transcript_extraction,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_video_transcript_extraction,True,success,llm_judge
CCB,task_iterative_code_refine,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_iterative_code_refine,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_iterative_code_refine,True,success,automated
CCB,task_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_summary,True,success,llm_judge
CCB,task_spreadsheet_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_spreadsheet_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_spreadsheet_summary,True,success,hybrid
CCB,task_eli5_pdf_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_eli5_pdf_summary,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_eli5_pdf_summary,True,success,llm_judge
CCB,task_openclaw_comprehension,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_openclaw_comprehension,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_openclaw_comprehension,True,success,automated
CCB,task_email_search,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_email_search,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_email_search,True,success,hybrid
CCB,task_access_log_anomaly,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_access_log_anomaly,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_access_log_anomaly,True,success,automated
CCB,task_financial_ratio_calculation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_financial_ratio_calculation,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_financial_ratio_calculation,True,success,automated
CCB,task_earnings_analysis,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_earnings_analysis,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_earnings_analysis,True,success,automated
CCB,task_contract_analysis,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_contract_analysis,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_contract_analysis,True,success,llm_judge
CCB,task_image_identification,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\workspaces\task_image_identification,True,C:\pinchbench-ccb\runs\ccb_20260722_151353\transcripts\task_image_identification,True,model_mismatch,automated
